id,place,city,region,zip,type,verification_type,verification_number,sum_of_tickets_earned,count_of_projects_earning_tickets,years_tickets_earned,lat,lon,HouseMedianIncome,HouseMeanIncome,IncomeUnder25K
13894,"PACT Foundation, Inc.",Mountain View,California,94043,nonprofit,ein,900447478,10,1,2018,37.41,-122.07,118355,153219,10.9
22982,Lone Tree Elementary School PTA,Antioch,California,94531,nonprofit,ein,571166671,20,2,2018,37.97,-121.78,93466,104527,10.9
25636,Providers for Quality Child Care,Antioch,California,94531,nonprofit,ein,465439256,20,1,2018,37.97,-121.78,93466,104527,10.9
13643,Deer Valley High School Educational Advancement Foundation,Antioch,California,94531,nonprofit,ein,50625494,10,1,2018,37.97,-121.78,93466,104527,10.9
35461,Dozier-Libbey PTSA,Antioch,California,94531,nonprofit,ein,900424421,10,1,2018,37.97,-121.78,93466,104527,10.9
36044,Diablo FC,Antioch,California,94531,nonprofit,ein,680406762,10,1,2018,37.97,-121.78,93466,104527,10.9
29998,Hollister Pregnancy Center,Hollister,California,95023,nonprofit,ein,770127792,20,1,2018,36.9,-121.35,82935,98503,10.9
13156,Schallenberger Home and School Association,San Jose,California,95125,nonprofit,ein,651163524,20,2,2018,37.3,-121.89,114386,150200,10.9
13594,Junior League of San Jose,San Jose,California,95125,nonprofit,ein,941720473,20,2,2018,37.3,-121.89,114386,150200,10.9
15291,San Jose Parents Participating Nursery School,San Jose,California,95125,nonprofit,ein,941539262,20,1,2017,37.3,-121.89,114386,150200,10.9
28529,Booksin Elementary School Community Association,San Jose,California,95125,nonprofit,ein,237399164,20,1,2018,37.3,-121.89,114386,150200,10.9
33157,Sherman Oaks Parent and Teacher Committe,San Jose,California,95125,nonprofit,ein,264519923,10,1,2018,37.3,-121.89,114386,150200,10.9
15990,Communications High School PSFA,Wall,New Jersey,7719,nonprofit,ein,223759364,5,1,2018,40.17,-74.07,92414,117863,10.8
22134,Allaire Community Farm,Wall,New Jersey,7719,nonprofit,ein,473302512,5,1,2018,40.17,-74.07,92414,117863,10.8
27244,Ocean Avenue Elementary PTA,Northport,New York,11768,nonprofit,ein,113085314,10,1,2018,40.92,-73.34,122080,160548,10.8
28080,Autism Caring Center,Oakdale,Pennsylvania,15071,nonprofit,ein,823225043,5,1,2018,40.41,-80.19,69619,90388,10.8
34478,McKee Elementary PTA,Oakdale,Pennsylvania,15071,nonprofit,ein,251295157,5,1,2018,40.41,-80.19,69619,90388,10.8
24998,La Salle College High School,Wyndmoor,Pennsylvania,19038,School- Private School,ein,231731340,5,1,2018,40.1,-75.17,90035,119164,10.8
19705,Providence Animal Center,Media,Pennsylvania,19063,nonprofit,ein,231440112,5,1,2019,39.92,-75.42,95118,126366,10.8
25656,Media Elementary PTG,Media,Pennsylvania,19063,nonprofit,ein,273694087,5,1,2018,39.92,-75.42,95118,126366,10.8
24177,"PTA Maryland Congress of Parents and Teachers Inc, Sparks Elementary Inc.",Sparks,Maryland,21152,nonprofit,ein,237031056,5,1,2018,39.54,-76.68,93510,135055,10.8
16358,Chesterfield Children’s Theatre,Chester,Virginia,23831,nonprofit,ein,611594210,10,1,2018,37.35,-77.45,73966,83244,10.8
28397,Weatherstone Elementary PTA,Cary,North Carolina,27513,nonprofit,ein,561940992,20,3,2018,35.8,-78.8,88188,110553,10.8
34158,"St. Michael the Archangel Catholic School - Cary, NC",Cary,North Carolina,27513,School- Private School,ein,561053379,20,1,2018,35.8,-78.8,88188,110553,10.8
28453,Liberty Tech Charter School PTO,Brooks,Georgia,30205,nonprofit,ein,813229041,20,1,2018,33.27,-84.48,90536,110745,10.8
18045,Central Michigan University,Atlanta,Georgia,30339,School- College,ein,386004447,10,1,2018,33.88,-84.46,77346,114887,10.8
31712,GIRLY GIRL CORPORATION,Whitestown,Indiana,46075,nonprofit,ein,812161790,10,2,2018,40.02,-86.33,72404,88175,10.8
17125,Traders Point Christian Schools,Whitestown,Indiana,46075,nonprofit,ein,352004115,5,1,2018,40.02,-86.33,72404,88175,10.8
13448,Francisco Elementary School PTO,Francisco,Indiana,47649,nonprofit,ein,310992759,5,1,2018,38.35,-87.45,65265,66789,10.8
25835,Crissman Elementary PTA,SHELBY TWP,Michigan,48316,nonprofit,ein,383070995,20,1,2018,42.69,-83.06,76953,98243,10.8
31484,Lutheran High School St. Charles,St. Peters,Missouri,63376,School- Private School,ein,431204110,10,1,2018,38.8,-90.62,77741,91628,10.8
36640,Cheer St. Louis Boosters,St. Peters,Missouri,63376,nonprofit,ein,464750579,5,1,2018,38.8,-90.62,77741,91628,10.8
25478,Utah Prader Willi Syndrome Association,Salt Lake City,Utah,84108,nonprofit,ein,870468350,20,1,2018,40.81,-111.73,103297,141707,10.8
37036,Bonneville Elementary PTA,Salt Lake City,Utah,84108,nonprofit,ein,870451355,20,1,2018,40.81,-111.73,103297,141707,10.8
13143,Hillside Middle School,Salt Lake City,Utah,84108,School- Public School,ncesSchoolId,490087000498,10,1,2018,40.81,-111.73,103297,141707,10.8
34788,Rowland Hall,Salt Lake City,Utah,84108,School- Private School,ein,870212477,5,1,2018,40.81,-111.73,103297,141707,10.8
22698,Kraemer Middle School,Placentia,California,92870,School- PTA,ein,956204913,15,2,2018,33.88,-117.85,88610,105597,10.8
13224,EDHS Girls Lacrosse Boosters,Placentia,California,92870,nonprofit,ein,464141725,5,1,2018,33.88,-117.85,88610,105597,10.8
26804,ADBA Performing Arts Foundation Inc.,Placentia,California,92870,nonprofit,ein,454625720,5,1,2018,33.88,-117.85,88610,105597,10.8
18232,Bright Days Preschool,Campbell,California,95008,nonprofit,ein,941322173,40,2,"2018,2019",37.28,-121.96,106536,134125,10.8
17415,Johnson Elementary School PTO,Natick,Massachusetts,1760,nonprofit,ein,43167709,10,1,2018,42.28,-71.35,106332,136355,10.7
34598,Brown Elementary School PTO,Natick,Massachusetts,1760,nonprofit,ein,203415620,5,1,2018,42.28,-71.35,106332,136355,10.7
18022,Rescue Ridge Shelter,Manalapan,New Jersey,7726,nonprofit,ein,412033984,20,2,2018,40.28,-74.35,106678,140368,10.7
14832,Wemrock Brook School,Manalapan ,New Jersey,7726,School- PTA,ein,223821580,10,2,2018,40.28,-74.35,106678,140368,10.7
36799,Manalapan High School Music Parents Association,Manalapan,New Jersey,7726,nonprofit,ein,452975234,10,1,2018,40.28,-74.35,106678,140368,10.7
22767,Fleetwood Elementary School Parent Teacher Organization,Mount Laurel,New Jersey,8054,nonprofit,ein,222391222,20,1,2018,39.95,-74.9,92826,115501,10.7
19865,Larchmont Elementary School PTO,Mount Laurel ,New Jersey,8054,School- Public School,ncesSchoolId,341095006070,10,1,2018,39.95,-74.9,92826,115501,10.7
28464,Future Lady Leaders Inc.,Mount Laurel,New Jersey,8054,nonprofit,ein,815460387,10,1,2018,39.95,-74.9,92826,115501,10.7
13658,Parkway Elementary School PTO,Mount Laurel,New Jersey,8054,School- PTA,ein,222313277,5,1,2018,39.95,-74.9,92826,115501,10.7
15952,The Bridge Academy,Lawrenceville,New Jersey,8648,nonprofit,ein,20694031,5,1,2018,40.28,-74.72,95537,112469,10.7
20418,Slackwood School,Lawrenceville,New Jersey,8648,nonprofit,ein,472367335,5,1,2018,40.28,-74.72,95537,112469,10.7
38074,Lawrence Township Education Foundation,Lawrenceville,New Jersey,8648,nonprofit,ein,223192024,5,1,2018,40.28,-74.72,95537,112469,10.7
37071,Middlesex County Vo Tech - East Brunswick Campus Arts Pto,East Brunswick,New Jersey,8816,nonprofit,ein,900926170,10,1,2019,40.43,-74.42,106039,130353,10.7
27475,PTA NJ Congress of Parents 21246 Murray A. Chittick School,East Brunswick,New Jersey,8816,nonprofit,ein,237215691,5,1,2018,40.43,-74.42,106039,130353,10.7
21611,FROM ALEX WITH LOVE FOUNDATION,EIGHTY FOUR,Pennsylvania,15330,nonprofit,ein,743141802,20,2,2018,40.18,-80.09,79695,100309,10.7
17316,"Spring Dell Center, Inc.",La Plata,Maryland,20646,nonprofit,ein,520853629,10,2,2018,38.52,-77,98737,120813,10.7
12684,Virginia Wesleyan University Center for Civic-Leadership and Service Learning (Wesleyan Engaged),Virginia Beach,Virginia,23455,nonprofit,ein,546039600,10,1,2018,36.89,-76.15,72383,92811,10.7
32047,Brickell Academy at Old Donation School PTA,Virginia Beach,Virginia,23455,nonprofit,ein,541948722,5,1,2018,36.89,-76.15,72383,92811,10.7
23183,John H. Castle Elementary PTO,Newburgh,Indiana,47630,School- PTA,ein,351441950,10,1,2018,37.95,-87.35,74469,97832,10.7
34706,Country Elementary PTO,Pinckney,Michigan,48169,nonprofit,ein,383358529,10,1,2018,42.46,-83.95,78654,92277,10.7
36070,Erickson Elementary School PTO,Bloomingdale,Illinois,60108,nonprofit,ein,562673745,20,1,2018,41.95,-88.09,79126,98522,10.7
19834,Mahomet Area Youth Club,Mahomet,Illinois,61853,nonprofit,ein,810615577,5,1,2018,40.22,-88.42,83875,99081,10.7
33904,Team Velocity,Sparks,Nevada,89441,nonprofit,ein,320295356,5,1,2018,39.68,-119.68,85258,97159,10.7
36361,SouthBay Hands on Art,Redondo Beach,California,90278,nonprofit,ein,330255715,20,1,2018,33.87,-118.37,107242,132594,10.7
31438,Sand Tots Parent Participation Preschool,Redondo Beach,California,90278,nonprofit,ein,952853007,10,2,2018,33.87,-118.37,107242,132594,10.7
33493,Westwood Elementary School PTA,San Diego,California,92127,nonprofit,ein,237350795,10,1,2018,33.02,-117.12,127227,164694,10.7
34074,Stone Ranch Foundation,San Diego,California,92127,nonprofit,ein,562484371,10,1,2018,33.02,-117.12,127227,164694,10.7
20315,San Diegon Suomi-koulu,San Diego,California,92127,nonprofit,ein,330802242,5,1,2018,33.02,-117.12,127227,164694,10.7
14436,Congregation B'nai Israel,Tustin,California,92782,nonprofit,ein,953680172,20,4,2018,33.74,-117.78,106125,142264,10.7
21079,"Heritage Elementary School PTA - Tustin, CA",Tustin,California,92782,School- PTA,ein,901132519,20,1,2018,33.74,-117.78,106125,142264,10.7
26811,USC Alumni Club of Orange County,Tustin,California,92782,nonprofit,ein,951642394,10,1,2018,33.74,-117.78,106125,142264,10.7
23515,"Roosevelt School PTA, PTA California of Parents Teachers Students Inc.",Redwood city,California,94061,nonprofit,ein,946173875,20,1,2018,37.46,-122.24,99230,132701,10.7
17881,Henry Ford Elemtary PTA,Redwood City,California,94061,nonprofit,ein,680487106,10,1,2018,37.46,-122.24,99230,132701,10.7
34058,Humane Society of Truckee-Tahoe,Truckee,California,96161,nonprofit,ein,680366788,20,1,2018,39.31,-120.21,89091,121233,10.7
36713,Glenshire Elementary PTO,Truckee,California,96161,nonprofit,ein,861123441,20,1,2018,39.31,-120.21,89091,121233,10.7
22267,Alder Creek Middle School PTO,Truckee,California,96161,School- PTA,ein,943467147,5,1,2018,39.31,-120.21,89091,121233,10.7
24338,Seattle Lutheran High School,Seattle,Washington,98116,nonprofit,ein,910967016,5,1,2018,47.57,-122.4,100711,126811,10.7
37988,Monroe Montessori Parent Booster Club,Monroe,Washington,98272,nonprofit,ein,911895341,5,1,2019,47.85,-121.89,85029,98460,10.7
32884,A. Russell Knight Elementary School,Cherry Hill,New Jersey,8034,School- PTA,ein,222662272,5,1,2018,39.91,-75,91362,109063,10.6
34880,Catholic Charities of the Archdiocese of New York,New York,New York,10022,nonprofit,ein,135562184,20,1,2018,40.76,-73.97,133208,246355,10.6
32316,Paumanok PTA,Dix Hills,New York,11746,nonprofit,ein,112991141,20,1,2018,40.81,-73.36,107221,143616,10.6
34100,HHH SEPTA,Dix Hills,New York,11746,nonprofit,ein,901070957,10,2,"2018,2019",40.81,-73.36,107221,143616,10.6
13848,Countrywood PTA,Huntington Station,New York,11746,nonprofit,ein,116077376,10,1,2018,40.81,-73.36,107221,143616,10.6
14083,Signal Hill PTA,Dix Hills ,New York,11746,nonprofit,ein,112487651,10,1,2018,40.81,-73.36,107221,143616,10.6
31046,Henry J. Stimson Middle School PTA,Huntington Station,New York,11746,nonprofit,ein,116077390,10,1,2018,40.81,-73.36,107221,143616,10.6
35744,Vanderbilt PTA,Dix Hills,New York,11746,nonprofit,ein,112434381,10,1,2019,40.81,-73.36,107221,143616,10.6
14322,PTA NY- Maplewood Intermediate School,Huntington Station,New York,11746,nonprofit,ein,112989427,5,1,2018,40.81,-73.36,107221,143616,10.6
21456,Huntington SEPTA - Special Education PTA,Huntington Station,New York,11746,nonprofit,ein,113289388,5,1,2018,40.81,-73.36,107221,143616,10.6
20993,David's Refuge,Manlius,New York,13104,nonprofit,ein,453686680,5,1,2018,42.96,-75.95,105000,137430,10.6
34435,Richland Northeast High School Education Foundation,Columbia,South Carolina,29229,nonprofit,ein,570885574,5,1,2018,34.14,-80.9,70887,78272,10.6
34251,Faith Baptist Preschool and Academy,Wesley Chapel,Florida,33544,School- Private School,ein,593611207,15,2,2018,28.25,-82.37,78629,94831,10.6
18970,West Elementary PTO,Mount Juliet,Tennessee,37122,nonprofit,ein,621375844,5,1,2018,36.18,-86.49,79266,94389,10.6
16456,Blacklick Elementary PTO Strides for Pride,Blacklick,Ohio,43004,School- Public School,ncesSchoolId,390469600465,10,2,2018,40.02,-82.8,73854,97768,10.6
27653,Zepf Center,Toledo,Ohio,43617,nonprofit,ein,341168947,5,1,2018,41.66,-83.73,80756,113390,10.6
23603,Coatesville Downtown Revitalization,Coatesville,Indiana,46121,nonprofit,ein,820788057,10,1,2018,39.68,-86.68,61422,82262,10.6
36886,The Hawkins Elementary Parent Teacher Orginazition,Brighton,Michigan,48116,nonprofit,ein,831466256,20,1,2018,42.5,-83.78,82198,109660,10.6
36187,Chesterton Academy,Edina,Minnesota,55410,nonprofit,ein,383773629,10,1,2018,44.91,-93.32,106438,143584,10.6
23642,Spicewood Elementary PTO,Spicewood,Texas,78669,School- PTA,ein,203646062,20,1,2018,30.43,-98.11,100862,129076,10.6
29655,Homeschool ETC,Broomfield,Colorado,80021,nonprofit,ein,680626185,20,1,2018,39.89,-105.11,76369,90027,10.6
24304,OMNI Financial Charity Foundation,BROOMFIELD,Colorado,80021,nonprofit,ein,461919719,10,1,2018,39.89,-105.11,76369,90027,10.6
23875,The ALS Association Rocky Mountain Chapter,Westminster,Colorado,80021,nonprofit,ein,841337868,5,1,2018,39.89,-105.11,76369,90027,10.6
15539,Friendship Circle,Poway,California,92064,nonprofit,ein,203472700,30,2,"2018,2019",32.98,-117.02,102292,129925,10.6
23958,Valley Elementary PTA,Poway,California,92064,nonprofit,ein,956206650,20,2,2018,32.98,-117.02,102292,129925,10.6
37408,Tierra Bonita Educational Foundation,Poway,California,92064,nonprofit,ein,330654856,20,1,2018,32.98,-117.02,102292,129925,10.6
18865,Garden Road Elementary Foundation,Poway,California,92064,nonprofit,ein,800936353,10,1,2018,32.98,-117.02,102292,129925,10.6
24837,Congregation Bnei Yisroel,Poway,California,92064,nonprofit,ein,731640434,10,1,2018,32.98,-117.02,102292,129925,10.6
36947,Country Montessori School,Poway,California,92064,nonprofit,ein,330363869,10,1,2018,32.98,-117.02,102292,129925,10.6
18690,North City Preschool,Poway,California,92064,School- Private School,ein,581659710,5,1,2018,32.98,-117.02,102292,129925,10.6
19544,Scandia Elementary School PTA,Travis AFB ,California,94535,nonprofit,ein,680171718,20,1,2018,38.28,-121.92,60741,66809,10.6
40022,Babies of Homelessness,Kirkland,Washington,98034,nonprofit,ein,814902417,10,1,2019,47.72,-122.22,93520,114837,10.6
25114,"Up With Books, Inc.",Groton,Massachusetts,1450,nonprofit,ein,811009487,15,3,2018,42.61,-71.56,123918,145285,10.5
30793,Parents & Alumni for Robotics Team 75 Inc c/o PART 75,FLAGTOWN,New Jersey,8821,nonprofit,ein,274859774,5,1,2018,40.52,-74.69,53859,63625,10.5
20438,Saints John and Paul Church,Sewickley,Pennsylvania,15143,nonprofit,ein,201547110,20,1,2018,40.57,-80.15,98109,147608,10.5
22034,RC Haydon Elementary PTA,Manassas,Virginia,20110,nonprofit,ein,541941979,20,3,2018,38.75,-77.48,79798,95608,10.5
14630,Baldwin PTO,Manassas,Virginia,20110,nonprofit,ein,263325949,10,1,2018,38.75,-77.48,79798,95608,10.5
18708,Still Elementary PTSA,Powder Springs,Georgia,30127,nonprofit,ein,581439040,5,1,2018,33.87,-84.69,76150,95964,10.5
17054,Bloom-Carroll Elementary PTO,Carroll,Ohio,43112,nonprofit,ein,203860494,10,2,2018,39.8,-82.7,85625,93085,10.5
19096,Shamrock Springs Elementary School PTO,Westfield,Indiana,46074,nonprofit,ein,351933807,10,1,2018,40.04,-86.18,95496,112095,10.5
14053,Agua Caliente Elementary School PTG,Tucson,Arizona,85749,nonprofit,ein,860556222,20,1,2018,32.29,-110.73,84521,114223,10.5
22292,Tanque Verde Elementary School Parent-Teacher Group,TUCSON,Arizona,85749,nonprofit,ein,860878059,20,1,2018,32.29,-110.73,84521,114223,10.5
17690,Tanque Verde Schools Educational Enrichment Foundation,Tucson,Arizona,85749,nonprofit,ein,860542837,10,1,2018,32.29,-110.73,84521,114223,10.5
36513,Tucson Karate Booster Club,Tucson,Arizona,85749,nonprofit,ein,831768362,10,1,2018,32.29,-110.73,84521,114223,10.5
15608,Alta Vista Elementary PTA,Redondo Beach,California,90277,nonprofit,ein,953154489,20,1,2018,33.83,-118.39,101532,137306,10.5
21071,South Bay Auxiliary to Children's Hospital Los Angeles,Redondo Beach,California,90277,nonprofit,ein,956118996,20,1,2018,33.83,-118.39,101532,137306,10.5
33982,Riviera Hall Lutheran School,Redondo Beach,California,90277,School- Private School,ein,951855666,20,1,2018,33.83,-118.39,101532,137306,10.5
36751,Sierra Madre Elementary School,Sierra Madre,California,91024,School- Public School,ncesSchoolId,62994004687,20,1,2018,34.17,-118.05,98547,135477,10.5
29633,Hunger2Help dba Burrito Boyz,Carlsbad,California,92011,nonprofit,ein,452068094,20,1,2018,33.11,-117.29,110505,145387,10.5
24666,Rick and Katie Moore Foundation,Coronado,California,92118,nonprofit,ein,201842588,10,1,2018,32.69,-117.2,99641,142139,10.5
24328,Spangler Elementary PTA,Milpitas,California,95035,nonprofit,ein,946174510,20,1,2018,37.44,-121.87,110659,128964,10.5
13884,St. John the Baptist School,Milpitas,California,95035,nonprofit,ein,942734503,10,2,2018,37.44,-121.87,110659,128964,10.5
14295,Marshall Pomeroy PTA,Milpitas,California,95035,nonprofit,ein,237024395,10,1,2018,37.44,-121.87,110659,128964,10.5
26791,Wildlife Education and Rehabilitation Center,Morgan Hill,California,95037,nonprofit,ein,770324296,5,1,2018,37.17,-121.6,108554,144451,10.5
27904,One Step Closer Therapeutic Riding,Morgan Hill,California,95037,nonprofit,ein,161774140,5,1,2018,37.17,-121.6,108554,144451,10.5
16008,DeLaveaga Elementary School,Santa Cruz ,California,95065,School- PTA,ein,912144793,10,1,2018,37.03,-121.98,91957,118926,10.5
38732,Happy Valley Elementary School Parent Club,Santa Cruz,California,95065,nonprofit,ein,311777497,10,1,2019,37.03,-121.98,91957,118926,10.5
15703,Santa Cruz Gardens Home and School Club,Santa Cruz,California,95065,nonprofit,ein,770500486,5,1,2018,37.03,-121.98,91957,118926,10.5
19490,Helen Carr Castello PTA,Elk Grove,California,95757,nonprofit,ein,203285880,20,1,2018,38.34,-121.43,95316,114343,10.5
34073,Elk Grove Soccer,Elk Grove,California,95757,nonprofit,ein,680029860,20,1,2018,38.34,-121.43,95316,114343,10.5
36747,Franklin High School Boosters,Elk Grove,California,95757,nonprofit,ein,10720520,10,1,2018,38.34,-121.43,95316,114343,10.5
34355,Sandshore Home and School Partnership,Budd Lake,New Jersey,7828,nonprofit,ein,223595332,10,2,2018,40.88,-74.75,77375,105707,10.4
16021,Downing Street Playgroup Inc.,New York,New York,10014,School- PTA,ein,203742057,10,1,2018,40.73,-74.01,127973,204690,10.4
15675,"Rescue Dogs Rock, Inc.",New York,New York,10028,nonprofit,ein,472810118,25,4,"2017,2018",40.78,-73.95,119203,214695,10.4
20148,Sandpiper Shores PTA,Boca Raton,Florida,33498,nonprofit,ein,650095889,20,2,2018,26.39,-80.22,100195,129736,10.4
18139,Personal Ponies Limited,Boca Raton,Florida,33498,nonprofit,ein,161485250,15,2,2018,26.39,-80.22,100195,129736,10.4
15269,Round Elementary School PTO,Hartland,Michigan,48353,nonprofit,ein,371514477,5,1,2018,42.65,-83.71,80162,92653,10.4
26575,WCC Nursery School,Wayzata,Minnesota,55391,nonprofit,ein,462739079,20,1,2018,44.96,-93.54,105162,199238,10.4
32347,Miner School,Arlington Heights,Illinois,60004,School- Public School,ncesSchoolId,170003205095,10,1,2018,42.11,-87.98,90000,115593,10.4
